timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], memory.used [MiB]
2026/07/19 12:06:31.390, 75, 70.17 W, 2340 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:06:32.390, 74, 71.75 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:06:33.390, 75, 72.57 W, 2366 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:06:34.391, 78, 75.25 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:06:35.392, 80, 79.20 W, 2405 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:06:36.392, 75, 69.90 W, 2333 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:06:37.393, 77, 73.07 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:06:38.393, 73, 73.09 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:06:39.394, 76, 74.56 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:06:40.395, 75, 78.78 W, 2405 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:06:41.395, 76, 71.74 W, 2327 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:06:42.396, 74, 73.28 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:06:43.396, 78, 73.94 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:06:44.397, 76, 73.69 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:06:45.397, 74, 78.24 W, 2405 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:06:46.398, 76, 73.61 W, 2327 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:06:47.398, 77, 73.21 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:06:48.399, 77, 74.68 W, 2366 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:06:49.399, 76, 73.22 W, 2385 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:06:50.400, 76, 77.39 W, 2405 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:06:51.400, 76, 76.55 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:06:52.401, 74, 71.29 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:06:53.401, 77, 73.85 W, 2392 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:06:54.402, 76, 71.80 W, 2392 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:06:55.402, 77, 77.31 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:06:56.403, 77, 71.38 W, 2346 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:06:57.403, 71, 60.14 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:06:58.404, 71, 45.08 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:06:59.404, 71, 45.28 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:07:00.405, 71, 45.25 W, 2463 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:01.405, 71, 44.87 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:07:02.406, 71, 44.96 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:07:03.407, 70, 45.02 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:07:04.407, 67, 35.42 W, 2405 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:07:05.408, 70, 49.94 W, 2463 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:06.408, 70, 45.21 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:07:07.409, 70, 45.18 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:07:08.409, 70, 45.08 W, 2463 MHz, [N/A], 94 %, [N/A]
