timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], memory.used [MiB]
2026/07/19 12:41:15.495, 75, 47.58 W, 2450 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:41:16.496, 75, 47.70 W, 2450 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:41:17.496, 74, 46.30 W, 2450 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:41:18.497, 74, 48.20 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:19.497, 74, 47.33 W, 2450 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:41:20.497, 74, 47.19 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:41:21.498, 74, 47.24 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:41:22.498, 74, 47.14 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:41:23.498, 74, 47.13 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:41:24.499, 76, 29.71 W, 2418 MHz, [N/A], 0 %, [N/A]
2026/07/19 12:41:25.499, 77, 79.28 W, 2398 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:26.500, 79, 79.81 W, 2398 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:27.500, 75, 70.17 W, 2307 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:28.501, 78, 71.78 W, 2353 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:29.501, 80, 73.01 W, 2353 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:30.502, 76, 73.63 W, 2372 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:41:31.502, 80, 78.37 W, 2392 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:32.502, 79, 77.28 W, 2359 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:33.502, 77, 69.64 W, 2340 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:34.503, 77, 72.93 W, 2346 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:35.503, 75, 72.11 W, 2353 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:36.503, 78, 76.71 W, 2359 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:37.503, 80, 80.13 W, 2385 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:38.504, 78, 72.37 W, 2294 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:39.504, 77, 71.94 W, 2353 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:40.505, 79, 73.38 W, 2359 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:41.505, 76, 73.34 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:42.505, 78, 78.49 W, 2385 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:43.506, 81, 79.25 W, 2398 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:44.506, 79, 69.43 W, 2307 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:45.506, 78, 73.29 W, 2333 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:46.506, 79, 73.60 W, 2366 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:47.507, 76, 74.19 W, 2353 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:48.508, 76, 79.41 W, 2392 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:49.508, 79, 78.01 W, 2346 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:50.508, 79, 69.33 W, 2327 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:51.508, 78, 73.04 W, 2385 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:52.509, 77, 73.59 W, 2346 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:53.509, 80, 74.60 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:54.509, 76, 79.86 W, 2385 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:55.510, 78, 76.04 W, 2314 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:56.510, 81, 70.79 W, 2333 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:57.510, 78, 73.26 W, 2340 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:58.510, 78, 73.56 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:59.511, 80, 74.63 W, 2346 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:00.511, 81, 79.57 W, 2392 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:01.511, 79, 75.80 W, 2320 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:02.512, 78, 70.85 W, 2359 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:03.512, 78, 74.03 W, 2333 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:04.512, 77, 72.17 W, 2346 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:05.512, 80, 75.85 W, 2346 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:06.513, 80, 80.53 W, 2392 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:07.513, 81, 75.74 W, 2307 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:08.513, 78, 71.00 W, 2359 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:09.513, 77, 73.40 W, 2346 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:10.514, 79, 72.60 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:11.514, 80, 75.20 W, 2353 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:12.515, 82, 81.12 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:13.515, 77, 76.07 W, 2307 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:14.515, 76, 70.98 W, 2333 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:15.516, 78, 73.27 W, 2340 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:16.516, 79, 73.24 W, 2340 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:17.516, 81, 75.01 W, 2333 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:18.516, 78, 80.14 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:19.517, 80, 77.95 W, 2340 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:20.517, 76, 69.66 W, 2346 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:21.517, 80, 72.82 W, 2340 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:22.517, 78, 73.56 W, 2346 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:23.518, 77, 73.67 W, 2340 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:24.518, 79, 78.82 W, 2385 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:25.518, 80, 78.47 W, 2333 MHz, [N/A], 96 %, [N/A]
